Sites Assessed for Housing in Site Allocations Plan 
HMCA ,Site Ref ,SA01 ,SA02 ,SA03 ,SA04 ,SA05 ,SA06 ,SA07 ,SA08 ,SA09 ,SA10 ,SA11 ,SA12 ,SA13 ,SA14 ,SA15 ,SA16 ,SA17 ,SA18a ,SA18b ,SA18c ,SA19 ,SA20 ,SA21 ,SA22a ,SA22b ,SA22c ,SA22d ,SustApprComment
4 ,3197 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,-2 ,-2 ,0 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,3390 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,2 ,-1 ,2 ,-1 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,3393 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,2 ,-1 ,2 ,-1 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,3399 ,-1 ,-1 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,2 ,0 ,1 ,-1 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,3408 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,2 ,-2 ,2 ,-1 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,3411 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,2 ,2 ,0 ,2 ,2 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,3425 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,1 ,2 ,0 ,1 ,2 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
HMCA ,Site Ref ,SA01 ,SA02 ,SA03 ,SA04 ,SA05 ,SA06 ,SA07 ,SA08 ,SA09 ,SA10 ,SA11 ,SA12 ,SA13 ,SA14 ,SA15 ,SA16 ,SA17 ,SA18a ,SA18b ,SA18c ,SA19 ,SA20 ,SA21 ,SA22a ,SA22b ,SA22c ,SA22d ,SustApprComment
4 ,3426 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,1 ,2 ,0 ,2 ,-1 ,2 ,2 ,-1 ,1 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,3427 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,1 ,2 ,-1 ,2 ,-1 ,1 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,3432 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,1 ,1 ,0 ,2 ,-1 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,3433 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,1 ,2 ,0 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,3454 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,2 ,0 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4027 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-2 ,-2 ,0 ,2 ,1 ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,Loss of existing (unallocated green space)
4 ,4060 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,2 ,2 ,0 ,2 ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,1 ,Tree Preservation Order on site
4 ,4090 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,2 ,0 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4098 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-2 ,-2 ,-2 ,2 ,1 ,1 ,2 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4099 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-2 ,-2 ,-2 ,2 ,1 ,1 ,2 ,-1 ,0 ,0 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,0,""
4 ,4100 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-2 ,-2 ,-2 ,2 ,1 ,1 ,2 ,-1 ,0 ,0 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,0,""
4 ,4101 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-2 ,-2 ,-2 ,2 ,1 ,1 ,2 ,-1 ,0 ,0 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,0,""
4 ,4102 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-2 ,-2 ,0 ,2 ,1 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4107 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-2 ,-2 ,-2 ,2 ,-1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4110 ,-1 ,-1 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,2 ,0 ,2 ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4113 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-2 ,-2 ,-2 ,2 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4114 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-2 ,-2 ,0 ,2 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4115 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-2 ,-2 ,0 ,2 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4117 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,2 ,0 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4120 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,2 ,0 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4122 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-2 ,-2 ,0 ,2 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4123 ,-1 ,-1 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,2 ,-1 ,2 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4123 ,-1 ,-1 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,2 ,-1 ,2 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4124 ,0 ,0 ,1 ,-1 ,0 ,0 ,1 ,1 ,0 ,-2 ,-2 ,-2 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4125 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-2 ,-2 ,0 ,1 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,4225 ,-1 ,-1 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,x ,1 ,0 ,1 ,-1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,SA6 & SA8 - site is relatively near the city centre but unattractive and 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",potentially unsafe walking route
4 ,5007 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,x ,2 ,0 ,1 ,-1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,"SA1 & SA2 former employment use, now derelict"
4 ,5014 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,x ,1 ,0 ,2 ,-1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1,""
4 ,5017 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,-1 ,x ,2 ,0 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,SA9 - existing home for older people. Closure of the facility could result in 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",dislocation and disassociation with existing communities for residents of 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",facility.
4 ,5018 ,0 ,0 ,1 ,1 ,0 ,x ,1 ,-1 ,0 ,x ,-1 ,0 ,-2 ,-2 ,-1 ,-2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,SA11 - majority greenfield
4 ,5020 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,-1 ,x ,2 ,0 ,2 ,-1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,SA9 - former home for older people. Creating dissassociation and 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",disconnection with existing community through closure of facility.
5 ,16 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,-1 ,0 ,2 ,1 ,2 ,2 ,0 ,1 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0,""
5 ,37 ,-1 ,-1 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,2 ,1 ,0 ,2 ,2 ,2 ,2 ,0 ,0 ,0 ,0 ,-2 ,1 ,0 ,0 ,0 ,0 ,0,""
5 ,81 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,-2 ,0 ,2 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,1,""
5 ,82 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,1 ,1 ,0 ,2 ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,1,""
5 ,84,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5 ,94 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,2 ,-1 ,0 ,2 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0,""
5 ,97 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,2 ,1 ,0 ,2 ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,1,""
5 ,118 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,-1 ,0 ,2 ,-1 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,""
5 ,120 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,2 ,2 ,0 ,2 ,2 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,1,""
5 ,177 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,2 ,-1 ,0 ,2 ,1 ,2 ,2 ,0 ,1 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0,""
5 ,235 ,-1 ,-1 ,1 ,1 ,0 ,1 ,1 ,0? ,0 ,1 ,1 ,0 ,2 ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0,""
5 ,1014 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,-2 ,-2 ,-1 ,2 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,SA10 existing proposed greenspace N5 and SA12 unknown impact. Site 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",assessment needed.
5 ,1015 ,0 ,0 ,1 ,0 ,0 ,-1 ,1 ,-1 ,-1 ,1 ,-2 ,-1 ,-1 ,1 ,-2 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,0 ,0 ,1 ,SA12 subject to retention of woodland and buffer planting.
5 ,1016 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,-2 ,0 ,2 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0,""
5 ,1019 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,-1 ,-1 ,-2 ,-2 ,-1 ,-1 ,1 ,1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,-1 ,0 ,0 ,0 ,1 ,SA9 & SA10 loss of allotments. SA14 south east corner in flood zone 3 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",only.SA21 loss of trees
5 ,1026 ,-1 ,-1 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,2 ,1 ,0 ,2 ,-1 ,1 ,2 ,-1 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,SA14 majority of site in flood zone 3ai. Small area north west corner of site in 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",flood zone 3aii. SA17 within 100 of safeguarded site
5 ,1062 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,-2 ,-2 ,1 ,-2 ,0 ,1 ,0 ,1 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0,""
5 ,1079 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,-1 ,0 ,1 ,-2 ,-1 ,-2 ,1 ,-1 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0,""
5 ,1120 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,1 ,-2 ,-1 ,2 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,0 ,1,""
5 ,1138 ,0 ,0 ,0 ,1 ,0 ,-1 ,1 ,-1 ,0 ,1 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,-1 ,-2 ,-1 ,0 ,1,""
5 ,1151 ,0 ,0 ,1 ,-1 ,0 ,0 ,1 ,1 ,0 ,0 ,-2 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,""
5 ,1170 ,0 ,0 ,1 ,1 ,0 ,-2 ,1 ,1 ,-1 ,-2 ,-2 ,-2 ,2 ,-2 ,0 ,2 ,0 ,1 ,0 ,0 ,-2 ,0 ,-1 ,0 ,0 ,0 ,1 ,"SA6, SA9 & SA10 cricket pitch N6"
5 ,1178A ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,-1 ,0 ,2 ,-2 ,x ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0,""
5 ,1178B ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,2 ,-2 ,x ,-2 ,-2 ,-1 ,-2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,""
HMCA ,Site Ref ,SA01 ,SA02 ,SA03 ,SA04 ,SA05 ,SA06 ,SA07 ,SA08 ,SA09 ,SA10 ,SA11 ,SA12 ,SA13 ,SA14 ,SA15 ,SA16 ,SA17 ,SA18a ,SA18b ,SA18c ,SA19 ,SA20 ,SA21 ,SA22a ,SA22b ,SA22c ,SA22d ,SustApprComment
5 ,1190 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,-2 ,-2 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,1 ,SA12 eastern part of site includes beck and woodland within Wyke Beck 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",wildlife corridor. Support with mitigation if this area excluded from site.
5 ,1199 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,-2 ,-1 ,-2 ,0 ,-1 ,0 ,1 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0 ,SA12 Moseley beck and grassland. Support with mitigation if area to west of 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",beck excluded from site.SA14 land next to beck in flood zone 3ai.
5 ,1199 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,0 ,0 ,-2 ,-2 ,-1 ,-2 ,0 ,-1 ,0 ,1 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0 ,SA12 Moseley beck and grassland. Support with mitigation if area to west of 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",beck excluded from site.SA14 land next to beck in flood zone 3ai.
5 ,1199 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,0 ,0 ,0 ,-2 ,-2 ,-1 ,-2 ,0 ,-1 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,SA12 Moseley beck and grassland. Support with mitigation if area to west of 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",beck excluded from site.SA14 land next to beck in flood zone 3ai.
5 ,1199 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,0 ,0 ,0 ,-2 ,-2 ,-1 ,-2 ,0 ,-1 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,SA12 Moseley beck and grassland. Support with mitigation if area to west of 
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",beck excluded from site.SA14 land next to beck in flood zone 3ai.
5 ,1202 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,-2 ,-1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,1,""
5 ,1238 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-1 ,-2 ,-1 ,1 ,-2 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,SA10 N5
5 ,1242 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,0? ,0 ,2 ,-2 ,-1 ,2 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,1 ,SA12 unknown impact. Site assessment needed.
5 ,1243 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,-1 ,0 ,1 ,-2 ,0 ,-2 ,1 ,-1 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,0,""
5 ,1246 ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,-1 ,0 ,1 ,-2 ,0 ,-2 ,1 ,-1 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,-1 ,-2 ,0 ,0 ,0,""
5 ,1299B ,0 ,0 ,0 ,0 ,0 ,-2 ,1 ,1 ,-1 ,-2 ,-2 ,x ,2 ,1 ,1 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0 ,"SA6, SA9 & SA10 loss of playing pitches"
5 ,1310 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,-1 ,0 ,-2 ,-2 ,-2 ,-2 ,1 ,-1 ,-2 ,0 ,1 ,0 ,0 ,-2 ,0 ,-1 ,0 ,0 ,0 ,0 ,SA10 existing proposed greenspace N5
5 ,2046 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 ,-2 ,-2 ,-2 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,0 ,0 ,1 ,SA10 existing proposed greenspace N5
5 ,2049 ,0 ,0 ,0 ,1 ,0 ,-1 ,1 ,1 ,0 ,1 ,-1 ,0 ,2 ,1 ,1 ,2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0,""
5 ,2051A ,0 ,0 ,-1 ,0 ,0 ,-1 ,1 ,-1 ,-2 ,-1 ,-2 ,-2 ,-1 ,-2 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,-1 ,0 ,0,""
5 ,2051A ,0 ,0 ,-1 ,0 ,0 ,-1 ,1 ,-1 ,-2 ,-1 ,-2 ,-2 ,-1 ,-2 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,-1 ,0 ,0,""
5 ,2051A ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,0 ,-2 ,0 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,0 ,0 ,0 ,SA3 & 4 mostly outside accessible zone for education and health.
5 ,2051A ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,0 ,-2 ,0 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,0 ,0 ,0 ,SA3 & 4 mostly outside accessible zone for education and health.
5 ,2051B ,0 ,0 ,0 ,1 ,0 ,-1 ,1 ,-1 ,-2 ,1 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,0 ,0 ,0,""
5 ,2051B ,0 ,0 ,0 ,1 ,0 ,-1 ,1 ,-1 ,-2 ,1 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,-2 ,0 ,0 ,0,""
5 ,2051B ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,0 ,-2 ,1 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,0 ,0 ,0 ,SA3 & 4 mostly outside accessible zone for education and health.
5 ,2051B ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,0 ,-2 ,1 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,0 ,0 ,0 ,0 ,SA3 & 4 mostly outside accessible zone for education and health.
5 ,2052 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,-1 ,0 ,2 ,-2 ,-2 ,-2 ,-2 ,-1 ,-2 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,0 ,0 ,0 ,0 ,SA12 within Meanwood Valley SEGI and includes Meanwood Beck
5 ,2053A ,0 ,0 ,-1 ,-1 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,x ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0 ,SA12 proximity to Eccup Reservoir SSSI
5 ,2053B ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,0 ,-1 ,-2 ,-2 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2 ,0 ,0 ,-2 ,-1 ,0 ,0,""
5 ,2055 ,-1 ,-1 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,-2 ,-1 ,0 ,1 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,-1 ,0 ,-1 ,0 ,0 ,0 ,1 ,SA10 part of site includes allotments
5 ,2058 ,0 ,0 ,1 ,1 ,0 ,-2 ,1 ,1 ,-1 ,-2 ,-2 ,0 ,2 ,1 ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,"SA6, SA9 & SA10 loss of school playing pitch (N6)"
5 ,2063 ,0 ,0 ,0 ,-1 ,0 ,-1 ,1 ,-1 ,0 ,0 ,-2 ,-1 ,-2 ,1 ,-1 ,-2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2 ,-1 ,0 ,1,""
5 ,2160 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-2 ,-2 ,-1 ,-2 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,-1 ,-1 ,0 ,0 ,1 ,SA16 Due to site size could accommodate new uses/self sustaining
5 ,2160 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,0 ,-1 ,-1 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0,""
5 ,2160 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,-1 ,-1 ,-1 ,-2 ,-2 ,-1 ,-2 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-2 ,-1 ,-1 ,-1 ,0 ,0 ,1 ,SA16 Due to site size could accommodate new uses/self sustaining
5 ,2160 ,0 ,0 ,0 ,-1 ,0 ,0 ,1 ,0 ,-1 ,-1 ,-2 ,-2 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0,""
5 ,3008 ,0 ,0 ,-1 ,-1 ,0 ,-1 ,1 ,-1 ,0 ,1 ,-2 ,-2 ,-2 ,1 ,-1 ,-2 ,0 ,1 ,0 ,0 ,0 ,0 ,-1 ,-2 ,-1 ,0 ,1,""
5 ,3010B ,0 ,0 ,x ,x ,0 ,1 ,1 ,0 ,0 ,x ,2 ,x ,x ,2 ,x ,x ,0 ,0 ,0 ,0 ,-2 ,1 ,x ,-2 ,0 ,0 ,0,""
5 ,3014 ,0 ,0 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,2 ,2 ,0 ,2 ,2 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1,""
5 ,3034 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0? ,0 ,0 ,-2 ,0 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,1,""
5 ,3034 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0? ,-1 ,1 ,-2 ,0 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,0 ,0 ,0,""
5 ,3034 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0? ,-1 ,1 ,-2 ,0 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,-1 ,0 ,0 ,0 ,0 ,0,""
